gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
MK016503.1_54	39977	40177	201	1	0.612	11	GGxGG	GENOMAD.132808.VV	4.17e-36	130	0	0	0	2561	Caudoviricetes	NA	NA	TIGR03917	Frankia-40 domain
MK016503.1_55	40188	40742	555	1	0.688	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MK016503.1_56	40742	41008	267	1	0.663	11	GGxGG	GENOMAD.091521.VV	8.894e-47	162	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_57	41005	41325	321	1	0.710	11	GGAGG	GENOMAD.108235.VV	4.31e-39	141	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_58	41322	41486	165	1	0.661	11	GGAG/GAGG	GENOMAD.083552.VV	4.184e-09	52	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_59	41483	42361	879	1	0.667	11	GGA/GAG/AGG	GENOMAD.021092.VV	2.399e-37	145	0	0	0	2561	Caudoviricetes	NA	NA	PF12684;TIGR00372;COG1468;K07465	CRISPR-associated protein Cas4
MK016503.1_60	42358	42552	195	1	0.656	11	GGxGG	GENOMAD.108236.VV	5.176e-33	121	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_61	42606	43085	480	1	0.694	11	AGGAG	GENOMAD.070313.VV	5.276e-45	161	0	0	0	11831	Demerecviridae	NA	NA	NA	NA
MK016503.1_62	43297	43416	120	1	0.617	11	AGGAG	GENOMAD.116644.VV	1.465e-18	78	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_63	43499	44008	510	1	0.688	11	AGGA/GGAG/GAGG	GENOMAD.043021.VV	6.456e-98	314	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_64	44110	44352	243	1	0.626	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MK016503.1_65	44352	44723	372	1	0.699	11	GGA/GAG/AGG	GENOMAD.218468.VP	5.385e-69	228	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_66	44765	47383	2619	1	0.682	11	GGAG/GAGG	GENOMAD.106709.VV	6.495e-08	59	0	0	0	2561	Caudoviricetes	NA	NA	PF16793	RepB DNA-primase from phage plasmid
MK016503.1_67	47792	48487	696	1	0.671	11	GGAG/GAGG	GENOMAD.080905.VV	1.772e-134	423	0	0	0	2561	Caudoviricetes	NA	NA	PF05866;COG4570;K01160	Endodeoxyribonuclease RusA
MK016503.1_68	48480	48785	306	1	0.703	11	None	GENOMAD.155012.VV	1.838e-61	205	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_69	48778	49239	462	1	0.662	11	GGxGG	GENOMAD.103552.VV	5.439e-67	224	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_70	49236	50336	1101	1	0.685	11	GGAGG	GENOMAD.066951.VV	4.832e-208	643	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_71	50348	50581	234	1	0.658	11	AGGAG	GENOMAD.108237.VV	3.87e-42	148	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_72	50578	50853	276	1	0.692	11	GGAG/GAGG	GENOMAD.072752.VV	1.692e-49	170	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_73	50926	51387	462	1	0.656	11	AGGAG	GENOMAD.171816.VC	3.954e-06	48	0	0	0	2561	Caudoviricetes	NA	NA	PF10263;K02742;COG3091	Predicted Zn-dependent metalloprotease, SprT family
MK016503.1_74	51505	51783	279	1	0.677	11	AGGAG	GENOMAD.129539.VV	3.103e-28	109	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_75	51871	52002	132	1	0.697	11	AGGAG	GENOMAD.162671.VV	3.624e-19	80	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_76	51999	52892	894	1	0.687	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MK016503.1_77	52889	53455	567	1	0.714	11	GGAGG	GENOMAD.090521.VV	9.351e-61	208	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_78	53497	53814	318	1	0.701	11	None	GENOMAD.078678.VV	1.362e-42	151	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_79	53829	54005	177	1	0.644	11	3Base/5BMM	GENOMAD.068795.VV	1.624e-26	102	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_80	54002	54235	234	1	0.654	11	AGGAG	GENOMAD.206581.VV	3.791e-50	171	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_81	54350	55537	1188	1	0.648	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MK016503.1_82	55537	55920	384	1	0.677	11	GGA/GAG/AGG	GENOMAD.110234.VV	7.197e-68	225	0	0	1	2561	Caudoviricetes	NA	NA	PF03354;TIGR01547;COG1783	Terminase large subunit, ATPase domain
MK016503.1_83	55920	56471	552	1	0.705	11	GGA/GAG/AGG	GENOMAD.100234.VV	1.628e-111	354	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_84	56482	57033	552	1	0.685	11	None	GENOMAD.098743.VV	1.568e-103	331	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_85	57030	57191	162	1	0.691	11	GGAGG	GENOMAD.115359.VV	5.044e-28	106	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_86	57362	58189	828	1	0.698	11	AGGAG	GENOMAD.116691.VV	3.18e-141	445	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_87	58221	58418	198	1	0.616	11	GGA/GAG/AGG	GENOMAD.224874.VP	5.444e-33	121	0	0	0	2561	Caudoviricetes	NA	NA	PF15970;COG1598	Predicted nuclease of the RNAse H fold, HicB family
MK016503.1_88	58539	58754	216	1	0.546	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MK016503.1_89	58903	59172	270	1	0.637	11	AGGAG	GENOMAD.127453.VV	3.088e-50	172	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_90	59546	59776	231	1	0.740	11	GGAG/GAGG	GENOMAD.121944.VV	5.027e-39	139	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MK016503.1_91	59952	60254	303	1	0.670	11	GGA/GAG/AGG	GENOMAD.014408.VV	3.485e-15	72	0	0	0	2561	Caudoviricetes	NA	NA	PF13395;TIGR02646	HNH endonuclease
MW722083.1_1	2	133	132	-1	0.424	11	GGAG/GAGG	GENOMAD.129452.VV	1.447e-20	84	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_2	155	658	504	-1	0.456	11	None	GENOMAD.105732.VV	1.166e-06	50	0	0	0	2561	Caudoviricetes	NA	NA	PF10097;COG5346	Predicted membrane protein (DUF2335)
MW722083.1_3	630	956	327	-1	0.431	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MW722083.1_4	1078	1773	696	-1	0.534	11	GGA/GAG/AGG	GENOMAD.072809.VV	2.066e-16	81	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_5	2089	2346	258	-1	0.477	11	GGAG/GAGG	GENOMAD.072809.VV	8.499e-46	159	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_6	2542	5661	3120	1	0.447	11	GGAG/GAGG	GENOMAD.115182.VV	3.853e-173	574	0	0	0	6064	Autographiviridae	NA	NA	PF12217;COG4692	Catalytic beta propeller domain of bacteriophage endosialidase
MW722083.1_7	5968	6372	405	1	0.489	11	AGGAG	GENOMAD.092620.VV	9.508e-44	156	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_8	6359	6667	309	1	0.453	11	GGAG/GAGG	GENOMAD.220332.VP	3.535e-47	164	0	0	1	2561	Caudoviricetes	NA	NA	PF05449	Putative 3TM holin, Phage_holin_3
MW722083.1_9	6657	7286	630	1	0.549	11	GGAG/GAGG	GENOMAD.021660.VV	4.5e-21	94	0	0	0	2561	Caudoviricetes	NA	NA	COG3179;K18950	Predicted chitinase
MW722083.1_10	7283	7765	483	1	0.530	11	GGA/GAG/AGG	GENOMAD.046401.VV	2.225e-88	286	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_11	8083	9333	1251	1	0.496	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MW722083.1_12	9337	9531	195	-1	0.436	11	GGAG/GAGG	GENOMAD.160640.VP	6.827e-23	92	0	0	0	2561	Caudoviricetes	NA	NA	PF07131	NA
MW722083.1_13	9528	10178	651	-1	0.493	11	None	GENOMAD.060538.VV	7.556e-40	149	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_14	10171	10470	300	-1	0.477	11	GGAG/GAGG	GENOMAD.088357.VV	3.364e-54	184	0	0	0	2561	Caudoviricetes	NA	NA	PF06069	PerC transcriptional activator
MW722083.1_15	10580	10828	249	-1	0.526	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MW722083.1_16	10878	11759	882	-1	0.506	11	AGGA	GENOMAD.194512.VV	7.35e-87	289	0	0	1	2561	Caudoviricetes	NA	NA	PF06992	NA
MW722083.1_17	11756	12577	822	-1	0.523	11	GGAG/GAGG	GENOMAD.026109.VV	4.88e-25	108	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_18	12574	12873	300	-1	0.493	11	GGAGG	GENOMAD.090380.VV	8.288e-53	180	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_19	12876	13028	153	-1	0.497	11	GGAG/GAGG	GENOMAD.093373.VV	1.398e-31	116	0	0	0	1	NA	NA	NA	NA	NA
MW722083.1_20	13182	13766	585	-1	0.508	11	4Base/6BMM	GENOMAD.181095.VC	7.342e-18	84	0	0	0	2561	Caudoviricetes	NA	NA	PF18090;K22299;TIGR02612;COG3655	mobile mystery protein A
MW722083.1_21	13921	14151	231	1	0.450	11	GGA/GAG/AGG	GENOMAD.081515.VV	4.531e-40	142	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_22	14493	15323	831	1	0.477	11	GGAG/GAGG	GENOMAD.070032.VV	6.445e-61	213	0	0	0	2561	Caudoviricetes	NA	NA	PF17948;PF09681;TIGR01714	DnaT DNA-binding domain; N-terminal phage replisome organiser (Phage_rep_org_N)
MW722083.1_23	15295	16071	777	1	0.521	11	AGxAGG/AGGxGG	GENOMAD.031578.VV	2.777e-108	349	0	0	1	2561	Caudoviricetes	NA	NA	PF06992	Replication protein P
MW722083.1_24	16189	16533	345	1	0.507	11	GGAG/GAGG	GENOMAD.182720.VP	9.363e-27	106	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_25	16595	17158	564	1	0.498	11	GGAG/GAGG	GENOMAD.170604.VP	1.381e-81	268	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_26	17155	17388	234	1	0.513	11	AGGAG	GENOMAD.219930.VP	1.105e-09	55	0	0	1	2561	Caudoviricetes	NA	NA	PF18547;COG4530;TIGR03655	Halobacterial output domain 2
MW722083.1_27	17385	18047	663	1	0.487	11	AGGAG	GENOMAD.224883.VP	1.148e-55	195	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_28	18049	18240	192	1	0.417	11	AGGAG	GENOMAD.095809.VV	1.514e-29	111	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_29	18243	18857	615	1	0.481	11	GGA/GAG/AGG	GENOMAD.170694.VP	7.141e-35	134	0	0	0	2561	Caudoviricetes	NA	NA	PF04448	NA
MW722083.1_30	18857	19207	351	1	0.387	11	AGGAGG	GENOMAD.034966.VV	2.516e-25	102	0	0	0	2561	Caudoviricetes	NA	NA	PF10765	Bacteriophage P22, NinX
MW722083.1_31	19200	19538	339	1	0.504	11	AGGA	GENOMAD.220798.VP	6.957e-13	66	0	0	0	2561	Caudoviricetes	NA	NA	PF10723	NA
MW722083.1_32	19660	20253	594	1	0.480	11	GGxGG	GENOMAD.161447.VP	1.021e-08	57	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_33	20250	21725	1476	1	0.538	11	AGGA	GENOMAD.112797.VP	2.849e-80	279	0	0	1	2561	Caudoviricetes	NA	NA	PF04466;PF17289;TIGR01547;COG4373	phage terminase, large subunit, PBSX family
MW722083.1_34	21816	22154	339	-1	0.463	11	GGA/GAG/AGG	GENOMAD.009811.VV	4.682e-33	124	0	0	0	2561	Caudoviricetes	NA	NA	PF13876	Phage protein (N4 Gp49/phage Sf6 gene 66) family
MW722083.1_35	22861	23067	207	1	0.570	11	GGAG/GAGG	GENOMAD.028382.VV	6.332e-33	121	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_36	23082	24761	1680	1	0.516	11	GGAG/GAGG	GENOMAD.048271.VV	4.571e-98	334	0	0	1	2561	Caudoviricetes	NA	NA	PF12236;PF03354	Bacteriophage head to tail connecting protein; Terminase large subunit, ATPase domain
MW722083.1_37	24758	25054	297	1	0.505	11	GGxGG	GENOMAD.014395.VV	8.501e-21	88	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_38	25057	25752	696	1	0.517	11	AGGAG	GENOMAD.026473.VV	1.053e-88	291	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_39	25767	26753	987	1	0.507	11	GGAG/GAGG	GENOMAD.004790.VV	7.668e-122	392	0	0	1	2561	Caudoviricetes	NA	NA	PF19307	Phage capsid-like protein
MW722083.1_40	26805	27242	438	1	0.511	11	GGAG/GAGG	GENOMAD.013357.VV	1.646e-34	130	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_41	27253	27582	330	1	0.500	11	GGA/GAG/AGG	GENOMAD.075476.VV	5.457e-54	184	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_42	27633	27956	324	1	0.509	11	AGGAG	GENOMAD.044786.VV	2.013e-55	188	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_43	27956	28561	606	1	0.515	11	GGxGG	GENOMAD.061091.VV	2.556e-46	167	0	0	1	2561	Caudoviricetes	NA	NA	PF17212	Tail tubular protein
MW722083.1_44	28561	31032	2472	1	0.500	11	GGAG/GAGG	GENOMAD.062160.VV	1.67e-243	770	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_45	31032	31496	465	1	0.510	11	GGxGG	GENOMAD.008986.VV	2.394e-76	251	0	0	0	2561	Caudoviricetes	NA	NA	PF11090;COG3818;TIGR03585	Bacteriophage T7, probable scaffold protein Gp13
MW722083.1_46	31496	32041	546	1	0.542	11	GGAG/GAGG	GENOMAD.022534.VV	8.287e-59	202	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_47	32041	34554	2514	1	0.495	11	GGAGG	GENOMAD.194512.VV	4.962e-225	717	0	0	1	2561	Caudoviricetes	NA	NA	PF06992	NA
MW722083.1_48	34551	36353	1803	1	0.511	11	GGAG/GAGG	GENOMAD.060862.VV	0.0	1101	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_49	36359	38833	2475	1	0.495	11	GGAG/GAGG	GENOMAD.126373.VP	1.202e-193	625	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MW722083.1_50	39053	39433	381	1	0.402	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MW722083.1_51	39465	39563	99	-1	0.677	11	None	GENOMAD.129452.VV	1.258e-16	72	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_1	624	2612	1989	1	0.599	11	None	GENOMAD.008791.VV	9.286e-157	510	0	0	1	2561	Caudoviricetes	NA	NA	COG5410	NA
MN119376.1_2	2609	3376	768	1	0.624	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MN119376.1_3	3387	5204	1818	1	0.603	11	AGGAG	GENOMAD.008791.VV	2.103e-148	483	0	0	1	2561	Caudoviricetes	NA	NA	COG5410	NA
MN119376.1_4	5204	5362	159	1	0.572	11	AGGA	GENOMAD.193630.VV	4.879e-07	46	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_5	5359	5568	210	1	0.600	11	AGGAG	GENOMAD.115553.VV	2.277e-28	108	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_6	5577	5792	216	1	0.593	11	AGGAG	GENOMAD.155444.VV	5.38e-21	87	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_7	5785	6204	420	1	0.633	11	None	GENOMAD.037609.VV	5.714e-68	226	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_8	6204	6440	237	1	0.591	11	None	GENOMAD.124686.VV	6.656e-45	156	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_9	6457	11334	4878	1	0.607	11	None	GENOMAD.054886.VV	0.0	2843	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_10	11327	12169	843	1	0.606	11	AGGAGG	GENOMAD.077851.VV	1.608e-116	374	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_11	12173	13474	1302	1	0.607	11	GGAGG	GENOMAD.032559.VV	1.029e-24	111	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_12	13475	14767	1293	1	0.577	11	GGAGG	GENOMAD.032559.VV	3.243e-116	381	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_13	14776	15939	1164	1	0.612	11	AGGAGG	GENOMAD.021169.VV	3.722e-56	204	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_14	18172	18660	489	1	0.632	11	AGGAG	GENOMAD.089891.VV	1.833e-91	295	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_15	18685	19647	963	1	0.616	11	AGGAGG	GENOMAD.011048.VV	1.381e-82	278	0	0	1	2561	Caudoviricetes	NA	NA	PF13252;TIGR04387	major capsid protein, N4-gp56 family
MN119376.1_16	19705	20025	321	1	0.607	11	None	GENOMAD.077987.VV	8.116e-09	54	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_17	20039	20413	375	1	0.624	11	AGGAGG	GENOMAD.062630.VV	4.207e-72	237	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_18	20410	21441	1032	1	0.609	11	GGAGG	GENOMAD.113444.VC	1.815e-10	65	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_19	21451	21699	249	1	0.594	11	AGGAG	GENOMAD.100367.VV	1.36e-39	141	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_20	21692	21961	270	1	0.615	11	None	GENOMAD.034249.VV	2.894e-35	129	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_21	21963	22481	519	1	0.603	11	None	GENOMAD.105508.VV	2.669e-92	298	0	0	0	2561	Caudoviricetes	NA	NA	PF19640	NA
MN119376.1_22	22491	23417	927	1	0.613	11	AGGAG	GENOMAD.018350.VV	2.361e-178	554	0	0	1	2561	Caudoviricetes	NA	NA	PF20387	NA
MN119376.1_23	23427	24848	1422	1	0.616	11	None	GENOMAD.027339.VV	7.633e-203	634	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_24	24858	26786	1929	1	0.595	11	AGGA	GENOMAD.068179.VV	4.932e-102	349	0	0	0	2561	Caudoviricetes	NA	NA	K19303	NA
MN119376.1_25	26796	27107	312	1	0.622	11	None	GENOMAD.104933.VV	5.623e-35	129	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_26	27104	27334	231	1	0.610	11	AGxAGG/AGGxGG	GENOMAD.177919.VV	2.254e-39	140	0	0	0	2561	Caudoviricetes	NA	NA	TIGR02869	NA
MN119376.1_27	27331	27552	222	1	0.595	11	None	GENOMAD.035339.VV	1.837e-10	57	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_28	27549	27746	198	1	0.576	11	None	GENOMAD.053125.VV	3.211e-23	93	0	0	1	2561	Caudoviricetes	NA	NA	PF16945	Putative lactococcus lactis phage r1t holin
MN119376.1_29	27789	27974	186	-1	0.656	11	GGAGG	GENOMAD.138823.VV	4.944e-32	118	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_30	28176	28358	183	-1	0.590	11	None	GENOMAD.172675.VV	1.049e-31	117	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_31	28447	28842	396	-1	0.606	11	None	GENOMAD.191015.VV	2.195e-06	48	0	0	0	2561	Caudoviricetes	NA	NA	PF07659	Nucleotide modification associated domain 1
MN119376.1_32	29070	29549	480	-1	0.631	11	None	GENOMAD.175357.VV	1.87e-81	266	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_33	29546	29710	165	-1	0.648	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MN119376.1_34	29707	29940	234	-1	0.577	11	AGGA	GENOMAD.148861.VV	1.062e-39	141	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_35	29937	30569	633	-1	0.610	11	AGGAG	GENOMAD.068179.VV	2.627e-59	205	0	0	0	2561	Caudoviricetes	NA	NA	K19303	NA
MN119376.1_36	30782	31138	357	-1	0.597	11	AGGAGG	GENOMAD.020243.VV	3.718e-30	116	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_37	31138	31992	855	-1	0.604	11	AGxAGG/AGGxGG	GENOMAD.008791.VV	3.557e-118	379	0	0	1	2561	Caudoviricetes	NA	NA	COG5410	NA
MN119376.1_38	31998	32429	432	-1	0.637	11	None	GENOMAD.149148.VV	2.674e-86	279	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_39	32446	32811	366	-1	0.615	11	None	GENOMAD.149043.VV	2.135e-45	160	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_40	32811	33698	888	-1	0.595	11	None	GENOMAD.117281.VC	5.803e-109	353	0	0	0	2561	Caudoviricetes	NA	NA	PF06023;COG2887;TIGR01896;K07465	RecB family exonuclease
MN119376.1_41	33943	34443	501	-1	0.627	11	GGAG/GAGG	GENOMAD.183106.VP	0.0005288	42	0	0	0	2561	Caudoviricetes	NA	NA	PF02467;K18957	Transcription factor WhiB
MN119376.1_42	34434	34679	246	-1	0.630	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MN119376.1_43	34709	35473	765	1	0.592	11	None	GENOMAD.068179.VV	2.404e-90	297	0	0	0	2561	Caudoviricetes	NA	NA	K19303	NA
MN119376.1_44	35510	36193	684	1	0.626	11	GGAG/GAGG	GENOMAD.014568.VV	3.079e-05	47	0	0	0	2561	Caudoviricetes	NA	NA	PF07638;TIGR02980;COG1595	RNA polymerase sigma-70 factor, sigma-B/F/G subfamily
MN119376.1_45	36236	36358	123	-1	0.618	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MN119376.1_46	36391	36702	312	1	0.606	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MN119376.1_47	36684	37094	411	-1	0.613	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MN119376.1_48	37096	37641	546	-1	0.588	11	AGGAG	GENOMAD.104938.VV	2.527e-97	313	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_49	37598	37819	222	-1	0.581	11	GGAGG	GENOMAD.184296.VV	4.763e-23	93	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_50	37806	38036	231	-1	0.610	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MN119376.1_51	38139	38621	483	-1	0.665	11	AGGAGG	GENOMAD.177112.VP	1.569e-13	70	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_52	38791	39018	228	-1	0.592	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MN119376.1_53	39028	39609	582	-1	0.643	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MN119376.1_54	39679	40251	573	-1	0.616	11	None	GENOMAD.155520.VV	5.853e-101	324	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_55	40263	40532	270	-1	0.611	11	GGAG/GAGG	GENOMAD.163096.VV	1.339e-12	64	0	0	1	2561	Caudoviricetes	NA	NA	PF06806;COG4220	Phage DNA packaging protein, Nu1 subunit of terminase
MN119376.1_56	40609	41064	456	-1	0.667	11	GGAG/GAGG	GENOMAD.134558.VV	1.175e-13	70	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_57	41141	41509	369	-1	0.656	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MN119376.1_58	41604	42083	480	-1	0.621	11	GGAG/GAGG	GENOMAD.115388.VV	4.63e-29	115	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_59	42168	42659	492	-1	0.622	11	GGAG/GAGG	GENOMAD.115388.VV	1.102e-29	117	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_60	42760	43461	702	-1	0.613	11	GGAG/GAGG	GENOMAD.145570.VV	3.697e-110	353	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_61	43697	43864	168	-1	0.595	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MN119376.1_62	43864	44238	375	-1	0.600	11	GGAG/GAGG	GENOMAD.155255.VV	1.216e-44	158	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_63	44310	44537	228	-1	0.588	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
MN119376.1_64	44534	44788	255	-1	0.604	11	GGAG/GAGG	GENOMAD.201601.VV	5.473e-42	148	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
MN119376.1_65	45656	46162	507	1	0.550	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
NC_042000.1_1	1	657	657	1	0.645	11	None	GENOMAD.106211.VV	3.926e-102	329	0	0	0	2561	Caudoviricetes	NA	NA	PF09538;COG4530	NA
NC_042000.1_2	654	1313	660	1	0.583	11	GGAG/GAGG	GENOMAD.183408.VP	4.545e-118	375	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
NC_042000.1_3	1297	2766	1470	1	0.616	11	GGA/GAG/AGG	GENOMAD.151002.VV	5.279e-82	284	0	0	1	2561	Caudoviricetes	NA	NA	PF17288;PF04466;TIGR01547;COG1783;K06909	phage terminase, large subunit, PBSX family
NC_042000.1_4	2813	4243	1431	1	0.632	11	None	GENOMAD.125725.VV	6.036e-86	295	0	0	1	2561	Caudoviricetes	NA	NA	PF06074;COG4383;TIGR01537	Mu-like prophage protein gp29
NC_042000.1_5	4249	6198	1950	1	0.641	11	GGAG/GAGG	GENOMAD.210567.VV	0.0	1005	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
NC_042000.1_6	6229	6546	318	1	0.629	11	GGA/GAG/AGG	GENOMAD.100919.VV	4.112e-39	141	0	0	0	2561	Caudoviricetes	NA	NA	PF15567	Immunity protein 35
