gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
OP068334.1_CDS_0014	7995	8267	+	OP068334.1	6.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0015	8384	9016	+	OP068334.1	57.8	8537	72.0	0.4	9.897e-15	NC_019915_p50	21656	65.432137	5.284295947484951e-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	8537	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0016	9016	9327	+	OP068334.1	41.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0017	9382	9531	+	OP068334.1	12.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0018	9543	9962	+	OP068334.1	57.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0019	9959	10609	+	OP068334.1	65.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0020	10606	10839	+	OP068334.1	20.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0021	10823	11026	+	OP068334.1	30.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0022	11026	11262	+	OP068334.1	17.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0023	11262	11705	+	OP068334.1	55.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0024	11705	12082	+	OP068334.1	25.2	20787	53.0	0.502	1.648e-11	NC_022761_p101	20787	44.382706	2.847389949976794e-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	20787	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0025	12082	13254	+	OP068334.1	82.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0026	13251	13577	+	OP068334.1	20.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0027	13558	13773	+	OP068334.1	35.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0028	13770	14465	+	OP068334.1	69.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP068334.1_CDS_0029	14487	14735	+	OP068334.1	32.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0001	336	121	-	OL455892.1	19.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0002	508	350	-	OL455892.1	0.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0003	806	498	-	OL455892.1	23.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0004	1106	960	-	OL455892.1	1.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0005	1524	1171	-	OL455892.1	61.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0006	3598	1547	-	OL455892.1	156.4	11768	86.0	0.187	1.244e-18	NC_007914_p12	11768	180.31218	1.251245662833294e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	11768	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0007	4275	3595	-	OL455892.1	48.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0008	4807	4361	-	OL455892.1	61.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0009	4961	5443	+	OL455892.1	81.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0010	5446	5943	+	OL455892.1	55.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0011	5949	6638	+	OL455892.1	48.7	2666	46.0	0.212	1.526e-07	p394408 VI_00688	2666	62.296425	6.895126954459124e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	2666	Pyrodigal-gv_0.3.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0012	6712	6867	+	OL455892.1	11.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0013	6904	8025	+	OL455892.1	135.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0014	8032	8304	+	OL455892.1	6.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0015	8421	9053	+	OL455892.1	52.0	8537	72.0	0.4	9.897e-15	NC_019915_p50	10030	65.807961	2.546871714776537e-18	No_custom_HMM	No_custom_HMM	No_custom_HMM	8537	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0016	9053	9364	+	OL455892.1	41.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0017	9419	9568	+	OL455892.1	12.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0018	9580	9999	+	OL455892.1	57.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0019	9996	10646	+	OL455892.1	66.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0020	10643	10876	+	OL455892.1	24.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0021	10860	11063	+	OL455892.1	30.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0022	11063	11299	+	OL455892.1	19.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0023	11299	11742	+	OL455892.1	53.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0024	11742	12122	+	OL455892.1	30.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0025	12122	13294	+	OL455892.1	73.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0026	13291	13617	+	OL455892.1	23.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0027	13598	13813	+	OL455892.1	35.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0028	13810	14505	+	OL455892.1	68.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OL455892.1_CDS_0029	14527	14775	+	OL455892.1	30.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0001	162	941	+	OK041468.1	83.2	15886	638.0	1.0	8.175e-211	AY848687_p1	15886	595.974487	1.3164110819643308e-179	No_custom_HMM	No_custom_HMM	No_custom_HMM	15886	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0002	945	2606	+	OK041468.1	163.2	1907	214.0	0.296	4.7279999999999995e-60	NC_001825_p5	1907	403.998108	2.4459102191132067e-120	No_custom_HMM	No_custom_HMM	No_custom_HMM	1907	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA polymerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0003	2608	3057	+	OK041468.1	34.5	2860	138.0	0.452	4.346e-39	KU130129_p75	2860	133.876572	1.2229355746736955e-38	No_custom_HMM	No_custom_HMM	No_custom_HMM	2860	Pyrodigal-gv_0.3.1	CDS	#3e83f6	endolysin	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0004	3057	4832	+	OK041468.1	124.0	16118	1408.0	1.0	0.0	AY441783_p4	16118	1351.801514	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	16118	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0005	4836	5216	+	OK041468.1	37.7	15879	327.0	1.0	8.855e-106	AY441783_p6	15879	293.000793	3.7313132028705073e-88	No_custom_HMM	No_custom_HMM	No_custom_HMM	15879	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0006	5216	6238	+	OK041468.1	98.9	15674	812.0	1.0	1.634e-269	AY441783_p8	15674	761.286865	2.1102533597612804e-229	No_custom_HMM	No_custom_HMM	No_custom_HMM	15674	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major spike protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0007	6257	6517	+	OK041468.1	27.4	15795	216.0	1.0	3.1889999999999998e-68	AY848686_p7	15795	202.115921	1.8748437462927745e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	15795	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0008	6507	6713	+	OK041468.1	27.2	14809	161.0	1.0	3.016e-49	AY848686_p8	14809	160.842651	1.1614677566902227e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	14809	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0009	6713	7213	+	OK041468.1	54.8	15059	360.0	1.0	1.892e-116	AY848686_p9	15059	341.630951	1.3774140606010258e-102	No_custom_HMM	No_custom_HMM	No_custom_HMM	15059	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0010	7246	7569	+	OK041468.1	11.7	14814	260.0	1.0	4.831e-81	AY848684_p10	14814	240.030945	3.897599234156123e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	14814	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0011	7566	8249	+	OK041468.1	32.0	2666	168.0	0.459	5.016e-49	p394408 VI_00688	2666	220.115555	1.0694673622013751e-64	No_custom_HMM	No_custom_HMM	No_custom_HMM	2666	Pyrodigal-gv_0.3.1	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0012	8261	8389	+	OK041468.1	10.8	15703	104.0	1.0	5.1230000000000004e-30	AY848686_p12	15703	111.913979	1.6482959243637202e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	15703	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0013	8389	8517	+	OK041468.1	3.7	16195	108.0	1.0	1.563e-31	AY848686_p13	16195	117.302109	3.3458600149056043e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	16195	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0014	8523	9710	+	OK041468.1	121.6	5863	418.0	0.608	1.104e-132	p394412 VI_00688	5863	481.115601	3.7728451000200215e-144	No_custom_HMM	No_custom_HMM	No_custom_HMM	5863	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0015	9729	9872	+	OK041468.1	7.2	15626	118.0	1.0	7.344e-35	NC_001421_p15	15626	127.059013	3.1814829475140347e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	15626	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0016	10096	10368	+	OK041468.1	26.1	14462	189.0	0.984	1.163e-58	NC_001421_p18	14462	173.31459	2.3509842131057397e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	14462	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0017	10368	10532	+	OK041468.1	3.4	8052	101.0	0.876	1.218e-28	NC_001421_p19	8052	110.356804	5.031523728810913e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	8052	Pyrodigal-gv_0.3.1	CDS	#ff59f5	membrane DNA delivery	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0018	10545	10751	+	OK041468.1	12.0	8052	103.0	0.895	1.814e-29	NC_001421_p19	8052	110.937759	3.3133433774035674e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	8052	Pyrodigal-gv_0.3.1	CDS	#ff59f5	membrane DNA delivery	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0019	10761	11015	+	OK041468.1	24.8	15441	224.0	1.0	7.1e-71	AY441783_p23	15441	198.484482	2.229207244065994e-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	15441	Pyrodigal-gv_0.3.1	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0020	11130	11753	+	OK041468.1	58.9	16567	486.0	1.0	1.9330000000000002e-159	AY441783_p24	16567	469.406891	2.600638083760312e-141	No_custom_HMM	No_custom_HMM	No_custom_HMM	16567	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OK041468.1_CDS_0021	11764	12117	+	OK041468.1	21.5	15637	285.0	1.0	1.964e-91	AY441783_p25	15637	267.588989	2.269025618378231e-80	No_custom_HMM	No_custom_HMM	No_custom_HMM	15637	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
