gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
NC_073798.1_CDS_0003	1502	1966	+	NC_073798.1	29.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073798.1_CDS_0004	2007	2126	+	NC_073798.1	2.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073798.1_CDS_0005	2160	3899	+	NC_073798.1	97.9	4267	199.0	0.457	4.114e-55	NC_004301_p4	4267	237.861435	4.3435970056327695e-70	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073864.1_CDS_0001	31	411	+	NC_073864.1	37.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073864.1_CDS_0002	538	807	+	NC_073864.1	26.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073864.1_CDS_0003	882	1979	+	NC_073864.1	54.6	4286	76.0	0.331	3.044e-16	FJ539134_p1	4286	123.618858	2.2820420601665227e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073864.1_CDS_0004	2048	2530	+	NC_073864.1	35.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073864.1_CDS_0005	2603	4315	+	NC_073864.1	97.9	4267	285.0	0.434	6.514e-84	NC_004301_p4	4267	356.181549	6.182073293980974e-106	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074120.1_CDS_0001	2	1159	+	NC_074120.1	48.3	4286	52.0	0.278	6.26e-09	FJ539134_p1	4286	96.62822	3.5802572069815014e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074120.1_CDS_0002	1195	1581	+	NC_074120.1	22.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074120.1_CDS_0003	1661	3289	+	NC_074120.1	77.5	4267	247.0	0.412	3.829e-71	NC_004301_p4	4267	292.280762	1.4150170048174018e-86	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074426.1_CDS_0001	18	1190	+	NC_074426.1	60.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	37.158237	4.089938751938351e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074426.1_CDS_0002	1272	1634	+	NC_074426.1	27.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074426.1_CDS_0003	1763	3556	+	NC_074426.1	104.3	4267	134.0	0.328	6.5280000000000005e-34	NC_004301_p4	4267	157.673615	8.547891780686552e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074350.1_CDS_0001	3	1136	+	NC_074350.1	70.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	44.474079	2.456366450444106e-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074350.1_CDS_0002	1179	1541	+	NC_074350.1	34.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074350.1_CDS_0003	1629	3557	+	NC_074350.1	84.2	4267	92.0	0.28	7.213e-21	NC_004301_p4	4267	135.850861	3.4943322725669105e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MZ679569.1_CDS_0001	57	1217	+	MZ679569.1	52.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	43.379799	5.2791817577309255e-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MZ679569.1_CDS_0002	1247	1624	+	MZ679569.1	41.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MZ679569.1_CDS_0003	1712	3679	+	MZ679569.1	77.1	4267	91.0	0.273	1.6710000000000003e-20	NC_004301_p4	4267	135.911133	3.350455833801509e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073857.1_CDS_0001	232	474	+	NC_073857.1	19.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073857.1_CDS_0002	508	2115	+	NC_073857.1	106.3	4286	53.0	0.798	2.707e-09	FJ539134_p1	4286	65.326073	1.1446576115096801e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073857.1_CDS_0003	2112	2486	+	NC_073857.1	25.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073857.1_CDS_0004	2514	4442	+	NC_073857.1	91.8	4267	101.0	0.284	8.56e-24	NC_004301_p4	4267	152.539825	3.070516466031453e-44	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074580.1_CDS_0001	97	1242	+	NC_074580.1	37.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	46.962414	4.312420612568837e-12	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074580.1_CDS_0002	1260	1625	+	NC_074580.1	29.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074580.1_CDS_0003	1693	3663	+	NC_074580.1	73.4	4267	87.0	0.264	1.568e-19	NC_004301_p4	4267	120.053436	2.135071541193381e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074091.1_CDS_0001	36	1226	+	NC_074091.1	51.2	4286	79.0	0.246	3.173e-17	FJ539134_p1	4286	163.744583	1.493898371731021e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074091.1_CDS_0002	1275	1694	+	NC_074091.1	29.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074091.1_CDS_0003	1715	2218	+	NC_074091.1	23.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074091.1_CDS_0004	2205	3833	+	NC_074091.1	103.3	4267	280.0	0.409	2.603e-82	NC_004301_p4	4267	362.348969	8.36814341147804e-108	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074000.1_CDS_0001	19	336	+	NC_074000.1	25.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074000.1_CDS_0002	449	1897	+	NC_074000.1	95.4	4286	64.0	0.299	1.411e-12	FJ539134_p1	4286	106.013939	5.058027685185835e-30	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074000.1_CDS_0003	1902	2282	+	NC_074000.1	48.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4419	31.246178	4.146755020617737e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	4419	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074000.1_CDS_0004	2358	4019	+	NC_074000.1	91.7	4267	335.0	0.502	8.411e-101	NC_004301_p4	4267	421.061249	1.3643682391861305e-125	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073780.1_CDS_0001	3	1265	+	NC_073780.1	61.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	55.498032	1.1038694607238199e-14	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073780.1_CDS_0002	1305	1769	+	NC_073780.1	26.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073780.1_CDS_0003	1930	3750	+	NC_073780.1	114.1	4267	166.0	0.35	2.852e-44	NC_004301_p4	4267	240.684814	6.059930493363847e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MZ679609.1_CDS_0001	1	1431	+	MZ679609.1	70.3	4286	64.0	0.192	1.868e-12	FJ539134_p1	4286	154.728622	8.165419089062342e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MZ679609.1_CDS_0002	1446	1835	+	MZ679609.1	35.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MZ679609.1_CDS_0003	1908	3578	+	MZ679609.1	77.6	4267	286.0	0.36	3.522e-84	NC_004301_p4	4267	360.193817	3.763241026411025e-107	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074357.1_CDS_0001	38	1384	+	NC_074357.1	57.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	45.403709	1.282374719832172e-11	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074357.1_CDS_0002	1347	1841	+	NC_074357.1	21.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074357.1_CDS_0003	1942	3915	+	NC_074357.1	67.9	4267	91.0	0.284	1.6710000000000003e-20	NC_004301_p4	4267	136.131241	2.873552420507526e-39	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074101.1_CDS_0001	229	1296	+	NC_074101.1	65.1	4286	68.0	0.311	1.127e-13	FJ539134_p1	4286	145.712173	4.4646166041070224e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074101.1_CDS_0002	1324	1716	+	NC_074101.1	20.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074101.1_CDS_0003	1771	3396	+	NC_074101.1	72.0	4267	230.0	0.509	2.485e-65	NC_004301_p4	4267	296.65921	6.671909091492798e-88	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073763.1_CDS_0001	299	1573	+	NC_073763.1	75.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	65.149139	1.2953902605418582e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073763.1_CDS_0002	1605	2066	+	NC_073763.1	33.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073763.1_CDS_0003	2202	3983	+	NC_073763.1	89.2	4267	222.0	0.464	1.44e-62	NC_004301_p4	4267	284.019348	4.5047551112106245e-84	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074298.1_CDS_0001	3	1166	+	NC_074298.1	38.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	4286	31.674438	1.8916841293541636e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074298.1_CDS_0002	1188	1565	+	NC_074298.1	32.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074298.1_CDS_0003	1619	3766	+	NC_074298.1	93.8	4267	140.0	0.375	6.501000000000001e-36	NC_004301_p4	4267	167.5672	8.59924877142706e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MZ679488.1_CDS_0001	86	1339	+	MZ679488.1	76.1	4286	245.0	0.339	6.853e-72	FJ539134_p1	4286	399.880005	2.970453061244355e-119	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MZ679488.1_CDS_0002	1381	1779	+	MZ679488.1	52.6	4419	166.0	0.648	4.667e-50	NC_004301_p3	4419	178.728714	1.1336942433459277e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	4419	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MZ679488.1_CDS_0003	1834	3456	+	MZ679488.1	68.5	4267	675.0	0.618	8.006e-218	NC_004301_p4	4267	676.109314	7.321364174446294e-203	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074105.1_CDS_0001	178	1410	+	NC_074105.1	92.0	4286	55.0	0.792	1.171e-09	FJ539134_p1	4286	121.530479	9.827676605010154e-35	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074105.1_CDS_0002	1476	1895	+	NC_074105.1	24.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074105.1_CDS_0003	1975	3744	+	NC_074105.1	111.4	4267	387.0	0.534	9.858e-119	NC_004301_p4	4267	469.092194	3.8308259766301406e-140	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074128.1_CDS_0001	3	1358	+	NC_074128.1	58.6	4286	87.0	0.245	8.187000000000001e-20	FJ539134_p1	4286	146.907684	1.9354077361232125e-42	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074128.1_CDS_0002	1415	1813	+	NC_074128.1	41.1	4419	78.0	0.358	2.345e-19	NC_004301_p3	4419	99.963142	2.445169791677972e-28	No_custom_HMM	No_custom_HMM	No_custom_HMM	4419	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_074128.1_CDS_0003	1966	3576	+	NC_074128.1	82.9	4267	422.0	0.592	1.6789999999999999e-130	NC_004301_p4	4267	533.810486	9.462164654577722e-160	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073924.1_CDS_0001	3	170	+	NC_073924.1	0.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073924.1_CDS_0002	268	1434	+	NC_073924.1	94.2	4286	80.0	0.273	1.802e-17	FJ539134_p1	4286	139.782883	2.819600892018687e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	4286	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073924.1_CDS_0003	1465	1866	+	NC_073924.1	33.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_073924.1_CDS_0004	1897	3501	+	NC_073924.1	58.0	4267	248.0	0.399	1.534e-71	NC_004301_p4	4267	315.613922	1.2068628894809866e-93	No_custom_HMM	No_custom_HMM	No_custom_HMM	4267	Pyrodigal-gv_0.3.1	CDS	#ffdf59	RNA replicase beta subunit	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
