gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
MW697626.1_CDS_0002	1581	2321	+	MW697626.1	45.7	27063	76.0	0.477	1.221e-16	NC_027636_p2	11693	91.707191	1.452758848839698e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	27063	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW697626.1_CDS_0003	2324	2695	+	MW697626.1	22.0	1642	50.0	0.38	1.174e-09	KT264820_p5	1642	49.372173	9.510470188499557e-13	No_custom_HMM	No_custom_HMM	No_custom_HMM	1642	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW697626.1_CDS_0004	2867	3139	+	MW697626.1	11.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW697626.1_CDS_0005	3364	4257	+	MW697626.1	57.9	942	219.0	0.45	7.158e-65	NC_002643_p1	942	293.141327	1.125089669812966e-86	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT201511.1_CDS_0001	1	1890	+	MT201511.1	369.4	514	436.0	0.496	1.1479999999999998e-137	GQ153913_p9	514	670.067444	4.576127472652789e-201	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT201511.1_CDS_0002	1905	2594	+	MT201511.1	152.4	27063	91.0	0.761	1.093e-21	NC_027636_p2	11693	118.022049	1.3128101037512908e-33	No_custom_HMM	No_custom_HMM	No_custom_HMM	27063	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT201511.1_CDS_0003	2597	2710	+	MT201511.1	9.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	10695	37.120003	4.99302242288647e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	10695	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT201511.1_CDS_0004	2713	3765	+	MT201511.1	128.4	942	306.0	0.688	8.219e-95	NC_002643_p1	942	367.496033	3.2421915716097853e-109	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT201511.1_CDS_0005	3743	4039	+	MT201511.1	37.4	1670	93.0	0.557	1.876e-25	NC_022790_p6	1670	91.529488	4.73953814157085e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	1670	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT201511.1_CDS_0006	4032	4436	+	MT201511.1	68.9	1642	112.0	0.464	4.575e-31	KT264820_p5	1642	118.861885	3.7579863914897227e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	1642	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MT201511.1_CDS_0007	4433	4564	+	MT201511.1	-16.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_007822.1_CDS_0001	65	433	+	NC_007822.1	60.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_007822.1_CDS_0002	437	526	+	NC_007822.1	3.5	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_007822.1_CDS_0003	523	699	+	NC_007822.1	10.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_007822.1_CDS_0004	759	2243	+	NC_007822.1	133.0	713	751.0	0.692	1.765e-244	DQ079906_p1	713	643.280701	3.469659698573189e-193	No_custom_HMM	No_custom_HMM	No_custom_HMM	713	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA replication initiation	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_007822.1_CDS_0005	2270	2476	+	NC_007822.1	25.0	1465	140.0	0.961	4.267e-42	DQ079874_p4	1465	109.988052	9.784813860598614e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	1465	Pyrodigal-gv_0.3.1	CDS	#3e83f6	terminase	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_007822.1_CDS_0006	2520	2978	+	NC_007822.1	78.7	1386	271.0	0.855	4.909e-86	HM753712_p6	1386	241.030273	7.737416532936447e-72	No_custom_HMM	No_custom_HMM	No_custom_HMM	1386	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_007822.1_CDS_0007	3089	4372	+	NC_007822.1	178.4	514	320.0	0.425	6.033e-98	GQ153913_p9	514	436.854858	2.1412431149881222e-130	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_007822.1_CDS_0008	4410	4955	+	NC_007822.1	77.7	1483	282.0	0.761	2.102e-89	GQ153913_p10	1483	247.444977	1.619338674121937e-73	No_custom_HMM	No_custom_HMM	No_custom_HMM	1483	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major spike protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
NC_007822.1_CDS_0009	5091	6068	+	NC_007822.1	169.2	1471	489.0	0.793	1.668e-158	GQ153922_p10	1471	523.084229	5.801307366486787e-157	No_custom_HMM	No_custom_HMM	No_custom_HMM	1471	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW149097.1_CDS_0001	1	1773	+	MW149097.1	126.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	514	87.264725	1.847572833044509e-24	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW149097.1_CDS_0002	1776	2081	+	MW149097.1	19.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW149097.1_CDS_0003	2489	3772	+	MW149097.1	184.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	8689	31.435764	3.0124138295846823e-07	No_custom_HMM	No_custom_HMM	No_custom_HMM	8689	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW149097.1_CDS_0004	3735	4157	+	MW149097.1	26.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW149097.1_CDS_0005	4233	4448	+	MW149097.1	1.1	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW149097.1_CDS_0006	4452	5540	+	MW149097.1	58.5	942	61.0	0.201	9.794e-12	NC_002643_p1	942	63.196972	5.727308654489492e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616773.2_CDS_0001	1	1581	+	MH616773.2	89.8	514	460.0	0.54	5.539e-146	GQ153913_p9	514	711.570923	1.2126680101127968e-213	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616773.2_CDS_0002	1594	2448	+	MH616773.2	70.3	11693	95.0	0.47	2.868e-24	KP087949_p3	11693	113.908836	2.3743188878379487e-32	No_custom_HMM	No_custom_HMM	No_custom_HMM	11693	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616773.2_CDS_0003	2562	3053	+	MH616773.2	34.5	1642	121.0	0.491	6.073e-34	KT264820_p5	1642	138.595291	3.1401335903608944e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	1642	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616773.2_CDS_0004	3369	4154	+	MH616773.2	27.7	942	249.0	0.573	3.384e-75	NC_002643_p1	942	319.512878	1.1395957409163767e-94	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MH616773.2_CDS_0005	4151	4402	+	MH616773.2	16.1	1670	84.0	0.53	3.787e-22	NC_022790_p6	1670	82.047913	4.3020189485579376e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	1670	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DQ079876.1_CDS_0001	66	434	+	DQ079876.1	53.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DQ079876.1_CDS_0002	438	527	+	DQ079876.1	3.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DQ079876.1_CDS_0003	524	700	+	DQ079876.1	6.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DQ079876.1_CDS_0004	760	2244	+	DQ079876.1	143.3	713	743.0	0.686	9.499e-242	DQ079906_p1	713	639.756592	4.0719370222323256e-192	No_custom_HMM	No_custom_HMM	No_custom_HMM	713	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA replication initiation	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DQ079876.1_CDS_0005	2271	2477	+	DQ079876.1	24.6	1465	137.0	0.944	3.9169999999999995e-41	DQ079874_p4	1465	109.519447	1.370163164225157e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	1465	Pyrodigal-gv_0.3.1	CDS	#3e83f6	terminase	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DQ079876.1_CDS_0006	2504	2962	+	DQ079876.1	74.9	1386	264.0	0.835	1.441e-83	HM753712_p6	1386	239.362015	2.524251367207048e-71	No_custom_HMM	No_custom_HMM	No_custom_HMM	1386	Pyrodigal-gv_0.3.1	CDS	#3e83f6	head morphogenesis	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DQ079876.1_CDS_0007	3073	4356	+	DQ079876.1	178.1	514	322.0	0.426	1.729e-98	GQ153913_p9	514	441.590118	7.865838955991669e-132	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DQ079876.1_CDS_0008	4393	4938	+	DQ079876.1	78.7	1483	271.0	0.735	1.978e-85	GQ153913_p10	1483	245.499359	6.404154618117594e-73	No_custom_HMM	No_custom_HMM	No_custom_HMM	1483	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major spike protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
DQ079876.1_CDS_0009	5074	6051	+	DQ079876.1	164.8	1471	505.0	0.816	4.096e-164	GQ153922_p10	1471	527.134399	3.397492556423104e-158	No_custom_HMM	No_custom_HMM	No_custom_HMM	1471	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP549798.1_CDS_0001	1	1599	+	OP549798.1	158.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	514	36.527386	4.3801076357897465e-09	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP549798.1_CDS_0002	1603	2172	+	OP549798.1	63.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP549798.1_CDS_0003	2169	2771	+	OP549798.1	13.0	6523	45.0	0.317	4.429e-07	NC_028887_p57	465	56.562836	5.0404443095526965e-15	No_custom_HMM	No_custom_HMM	No_custom_HMM	6523	Pyrodigal-gv_0.3.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP549798.1_CDS_0004	2768	2947	+	OP549798.1	14.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP549798.1_CDS_0005	3586	4866	+	OP549798.1	73.9	942	98.0	0.296	5.251e-24	NC_002643_p1	942	111.537041	1.2701094687759297e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP549798.1_CDS_0006	4820	5212	+	OP549798.1	14.7	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP549798.1_CDS_0007	5224	5385	+	OP549798.1	12.3	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP549798.1_CDS_0008	5385	6266	+	OP549798.1	57.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
OP549798.1_CDS_0009	6268	6387	+	OP549798.1	21.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KX513877.1_CDS_0001	1	957	+	KX513877.1	47.0	942	289.0	0.564	4.374e-89	NC_002643_p1	942	352.701141	9.904992570217039e-105	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KX513877.1_CDS_0002	1393	1596	+	KX513877.1	20.9	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KX513877.1_CDS_0003	1598	1990	+	KX513877.1	32.0	894	117.0	0.434	4.231e-32	KR093626_p4	894	149.157028	3.2663931136290395e-43	No_custom_HMM	No_custom_HMM	No_custom_HMM	894	Pyrodigal-gv_0.3.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KX513877.1_CDS_0004	1990	2106	+	KX513877.1	15.2	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KX513877.1_CDS_0005	2112	2339	+	KX513877.1	18.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KX513877.1_CDS_0006	2326	2445	+	KX513877.1	7.8	10695	34.0	0.445	7.73e-06	NC_001998_p8	10695	35.39267	1.7302913041966186e-08	No_custom_HMM	No_custom_HMM	No_custom_HMM	10695	Pyrodigal-gv_0.3.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KX513877.1_CDS_0007	2463	2702	+	KX513877.1	29.9	1670	65.0	0.443	1.558e-15	NC_022790_p6	1670	63.283909	3.071976530850157e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	1670	Pyrodigal-gv_0.3.1	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KX513877.1_CDS_0008	2695	3105	+	KX513877.1	56.4	24309	287.0	1.0	6.153e-92	KX513868_p4	24309	286.680969	5.1549428033991244e-86	No_custom_HMM	No_custom_HMM	No_custom_HMM	24309	Pyrodigal-gv_0.3.1	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KX513877.1_CDS_0009	3092	4771	+	KX513877.1	118.6	514	372.0	0.464	9.626000000000001e-116	GQ153913_p9	514	665.989929	7.87232741044247e-200	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KX513877.1_CDS_0010	4828	5664	+	KX513877.1	37.3	8742	435.0	0.766	3.256e-140	KT264791_p2	8742	415.563721	2.3300345971583437e-124	No_custom_HMM	No_custom_HMM	No_custom_HMM	8742	Pyrodigal-gv_0.3.1	CDS	#07e9a2	pilot protein for DNA ejection	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW697647.1_CDS_0001	1	1464	+	MW697647.1	102.4	514	338.0	0.466	4.704e-104	GQ153913_p9	514	564.256165	5.301274894084013e-169	No_custom_HMM	No_custom_HMM	No_custom_HMM	514	Pyrodigal-gv_0.3.1	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW697647.1_CDS_0002	1485	1865	+	MW697647.1	49.8	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW697647.1_CDS_0003	2055	2528	+	MW697647.1	12.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW697647.1_CDS_0004	2530	3420	+	MW697647.1	73.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
MW697647.1_CDS_0005	3525	4406	+	MW697647.1	30.5	942	190.0	0.471	5.548e-55	NC_002643_p1	942	238.356888	4.559141793670845e-70	No_custom_HMM	No_custom_HMM	No_custom_HMM	942	Pyrodigal-gv_0.3.1	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KP087957.1_CDS_0001	3	101	+	KP087957.1	6.6	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KP087957.1_CDS_0002	717	1067	+	KP087957.1	60.0	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
KP087957.1_CDS_0003	1158	1391	+	KP087957.1	45.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	Pyrodigal-gv_0.3.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
