contig	input_name	organism	virus_seq_length	end_feature	gene_count	virion_hallmark_count	rep_hallmark_count	RDRP_hallmark_count	virion_hallmark_genes	rep_hallmark_genes	RDRP_hallmark_genes	taxonomy_hierarchy	ORF_caller	gcode	avg_read_depth
ct3_DRR290133_1b_250	u1194928ctg_len-178777_circular-yes_depth-41-37-8_mult-1.00 (with DTR)	Caudoviricetes sp. ctGS82Q	178807	DTR	151	4	1	0	Large Terminase|Small Terminase|Major Capsid Protein|tail sheath	DNA polymerase B		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_252	u229769ctg_len-39846_circular-yes_depth-39-33-13_mult-1.00 (with DTR)	Caudoviricetes sp. ctJZ731	39876	DTR	56	3	1	0	Major Capsid Protein|Portal protein|Large Terminase	Replicative helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_253	u1062027ctg_len-38788_circular-yes_depth-49-29-8_mult-1.00 (with DTR)	Caudoviricetes sp. ct55P7A	38818	DTR	44	5	2	0	Large Terminase|Portal Protein|Major Capsid Protein|major tail protein|tail tape measure protein 	dsDNA helicase|DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_254	u1076837ctg_len-69472_circular-yes_depth-34-34-17_mult-1.00 (with DTR)	Caudoviricetes sp. ct0R22O	69502	DTR	113	9	1	0	minor tail protein|tail completion protein|Minor capsid protein|head to tail adaptor|major tail protein|Major Capsid protein|minor head component F|Portal protein|Large Terminase	phage replisome organiser		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_255	u1156028ctg_len-25630_circular-yes_depth-81-4-4_mult-1.00 (with DTR)	Caudoviricetes sp. ctCZRQT	25660	DTR	34	5	1	0	minor tail protein|Head Tail Connector Protein|phage major capsid protein, HK97 family|Portal Protein|Large Terminase	DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_257	u1116613ctg_len-31786_circular-yes_depth-29-29-27_mult-1.00 (with DTR)	Caudoviricetes sp. ct06D07	31816	DTR	38	6	0	0	minor tail protein |Head Tail Connector Protein|phage major capsid protein, HK97 family|Portal Protein|Large Terminase|Terminase small subunit			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_258@C39	u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00 (with DTR)	Caudoviricetes sp. ctAA5W8	18782	None	24	3	0	0	Portal Protein|Large Terminase|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_258@C57	u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00 (with DTR)	Caudoviricetes sp. ctVCPC3	21947	None	19	5	0	0	Baseplate wedge protein|Baseplate wedge protein|Baseplate wedge protein|major tail protein|tail sheath			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_258@C135	u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00 (with DTR)	Caudoviricetes sp. ctWZOXY	22205	None	21	6	0	0	Head Tail Connector protein|Major Capsid Protein|Tail tube protein|Phage stabilisation protein|tail fibre protein|Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_258@C103	u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00 (with DTR)	Caudoviricetes sp. ctD5BBJ	35835	None	51	9	0	0	tail protein|minor tail component|distal tail protein|tail tape measure protein |virion protein|Major Capsid Protein|Head decoration protein|Portal protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_258@C63	u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00 (with DTR)	Caudoviricetes sp. ctQBXZ7	38853	None	56	10	1	0	Large Terminase|Portal protein|minor capsid component|Virion morphogenesis family|Major Capsid protein|head to tail adaptor|tail completion protein|Tail tube protein|tail length tape measure protein|phage tail protein	replisome organiser protein		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_258@C41	u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00 (with DTR)	Caudoviricetes sp. ctDB632	45856	None	56	8	0	0	Putative phage tail protein|Minor tail protein|tail tape measure protein |tail completion protein|Major capsid protein|Head decoration protein|Portal Protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_258@C31	u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00 (with DTR)	Caudoviricetes sp. ctPUZDJ	60083	None	71	8	1	0	Large Terminase|Portal Protein|Head decoration protein|Major capsid protein|tail tape measure protein |Minor tail protein|Putative phage tail protein|virion protein	Helicase of the snf2 family		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_258@C81	u196946ctg_len-3941425_circular-yes_depth-27-26-25_mult-1.00 (with DTR)	Caudoviricetes sp. ctKVVPM	105868	None	111	15	2	0	tail protein|minor tail component|distal tail protein|distal tail protein|Tail tape measure |Major Capsid Protein|Portal protein|Large Terminase|tail protein|minor tail component|distal tail protein|Tail tape measure |Major Capsid Protein|Portal protein|Large Terminase	DNA helicase|DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_26	u1654065ctg_len-34026_circular-yes_depth-21-13-3_mult-1.00 (with DTR)	Caudoviricetes sp. ctTJOKC	34056	DTR	59	7	0	0	Large Terminase|Portal Protein|Major Capsid Protein|Head Tail Connector Protein|Head Tail Connector protein|tail completion protein|tail tape measure protein 			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_260	u888196ctg_len-33341_circular-yes_depth-38-38-7_mult-1.00 (with DTR)	Caudoviricetes sp. ct2I7OX	33371	DTR	43	9	0	0	minor tail protein|tail completion protein|putative tail component|head closure knob|Major Capsid protein|minor structural protein|minor capsid protein|Portal Protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_261	u399430ctg_len-53523_circular-yes_depth-60-15-3_mult-1.00 (with DTR)	unclassified virus sp. ctL67PC	53553	DTR	57	2	1	0	Large Terminase|Major Capsid protein	Helicase of the snf2 family		unclassified virus	prodigal-gv	11	NaN
ct3_DRR290133_1b_262	u1856060ctg_len-28081_circular-yes_depth-46-25-9_mult-1.00 (with DTR)	Caudoviricetes sp. ctGJIAO	28111	DTR	38	5	1	0	minor tail protein|Head Tail Connector Protein|phage major capsid protein, HK97 family|Portal Protein|Large Terminase	DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_263	u896004ctg_len-30582_circular-yes_depth-51-23-6_mult-1.00 (with DTR)	Caudoviricetes sp. ctLKDAO	30612	DTR	39	7	0	0	Neck appendage protein|tail tape measure protein |Minor capsid protein|Minor capsid protein|Major Capsid Protein|Portal Protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_265	u633448ctg_len-112429_circular-yes_depth-57-14-5_mult-1.00 (with DTR)	Caudoviricetes sp. ct3RXH4	112459	DTR	92	5	2	0	stabilisation protein|Structural protein |Major Capsid Protein|Portal protein|Terminase large subunit	Helicase ATPase|DNA polymerase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_266	u390836ctg_len-46296_circular-yes_depth-28-27-19_mult-1.00 (with DTR)	Caudoviricetes sp. ct31UJ0	46326	DTR	54	3	0	0	Large Terminase|Portal Protein|Major Capsid Protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_267	u279001ctg_len-33833_circular-yes_depth-60-11-2_mult-1.00 (with DTR)	Caudoviricetes sp. ctLRGMI	33863	DTR	44	6	0	0	Terminase|Portal protein|minor capsid protein|phage prohead protease|phage major capsid protein, HK97 family|Head Tail Connector Protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_269	u2280365ctg_len-39356_circular-yes_depth-37-29-5_mult-1.00 (with DTR)	Caudoviricetes sp. ctYM1IM	39386	DTR	54	3	1	0	Major Capsid Protein|Portal protein|Large Terminase	Replicative helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_27	u1247676ctg_len-57945_circular-yes_depth-15-14-8_mult-1.00 (with DTR)	Caudoviricetes sp. ct9NGN1	57975	DTR	88	7	1	0	Large Terminase|Portal Protein|Major Capsid Protein|head closure knob|type I neck protein|tail completion protein|minor tail protein	Helicase ATPase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_271	u2548778ctg_len-27518_circular-yes_depth-37-26-4_mult-1.00 (with DTR)	Caudoviricetes sp. ct42KZ4	27548	DTR	36	8	1	0	Baseplate protein |Capsid decoration protein |minor tail protein|Head Tail Connector Protein|Major Capsid Protein|prohead serine protease|Portal protein|Large Terminase	DNA polymerase sliding clamp		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_272	u1163440ctg_len-27843_circular-yes_depth-59-10-2_mult-1.00 (with DTR)	Caudoviricetes sp. ctYILNI	27873	DTR	38	5	1	0	minor tail protein|Head Tail Connector Protein|phage major capsid protein, HK97 family|Portal Protein|Large Terminase	DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_273@C32	u2038656ctg_len-3378781_circular-yes_depth-21-20-20_mult-1.00 (with DTR)	Matshushitaviridae sp. ctAGEGM	28203	None	53	3	1	0	Large Terminase|Major Capsid protein|Tail fiber protein 	Rep protein		-_Viruses;-_Singelaviria;k_Helvetiavirae;p_Dividoviricota;c_Laserviricetes;o_Halopanivirales;f_Matshushitaviridae	prodigal-gv	11	NaN
ct3_DRR290133_1b_273@C164	u2038656ctg_len-3378781_circular-yes_depth-21-20-20_mult-1.00 (with DTR)	Caudoviricetes sp. ct28GGH	41011	None	63	11	0	0	minor capsid component|Tail protein|baseplate assembly protein|minor tail protein|minor capsid component|Portal protein|Large Terminase|major capsid subunit gpT|head to tail adaptor|Virion morphogenesis family|tail sheath			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_274	u286073ctg_len-27067_circular-yes_depth-32-19-12_mult-1.00 (with DTR)	Caudoviricetes sp. ctFGT6V	27097	DTR	38	6	1	0	Large Terminase|Portal Protein|tail component|phage major capsid protein, HK97 family|Head Tail Connector Protein|minor tail protein	dsDNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_275	u1463843ctg_len-535898_circular-yes_depth-31-21-9_mult-1.00 (with DTR)	unclassified virus sp. ctETFF0	535928	DTR	614	3	4	0	Zonular occludens toxin (Zot)|tail fibre like protein|tail fibre like protein	Large T antigen|DNA helicase|DNA helicase|Rep 40 protein Helicase		unclassified virus	prodigal-gv	11	NaN
ct3_DRR290133_1b_276	u167070ctg_len-64938_circular-yes_depth-30-27-6_mult-1.00 (with DTR)	Caudoviricetes sp. ct2UK9O	64968	DTR	70	5	4	0	Terminase small subunit|Large Terminase|Portal Protein|Major Capsid Protein|head to tail adaptor	DNA helicase|Large T antigen|DNA Polymerase I|Helicase of the snf2 family		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_277	u1561017ctg_len-29554_circular-yes_depth-20-20-20_mult-1.00 (with DTR)	Caudoviricetes sp. ctJXNVM	29584	DTR	41	11	0	0	Large Terminase|Small Terminase|major tail protein|major tail protein|tail completion protein|Head Tail Connector protein|Head Tail Connector Protein|Major Capsid Protein|head maturation protease|Portal Protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_278	u1924749ctg_len-34205_circular-yes_depth-55-6-2_mult-1.00 (with DTR)	Caudoviricetes sp. ct5OIHA	34235	DTR	61	9	0	0	Portal Protein|Large Terminase|tail tape measure protein |tail tape measure protein |tail completion protein|type I neck protein|Head Tail Connector protein|Head Tail Connector Protein|Major Capsid Protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_279	u2278984ctg_len-31306_circular-yes_depth-41-14-5_mult-1.00 (with DTR)	Caudoviricetes sp. ct5IYLB	31336	DTR	46	5	1	0	Large Terminase|Portal Protein|phage major capsid protein, HK97 family|Head Tail Connector Protein|minor tail protein	DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_28	u1281482ctg_len-36255_circular-yes_depth-12-12-12_mult-1.00 (with DTR)	Caudoviricetes sp. ct7NPDA	36285	DTR	56	10	1	0	tail tape measure protein |major tail protein|tail component|tail component|Head tail adaptor|Head Tail Connector protein|Major Capsid Protein|Portal protein|Large Terminase|Small Terminase	phage replisome organiser		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_280	u2556778ctg_len-26757_circular-yes_depth-37-21-7_mult-1.00 (with DTR)	Caudoviricetes sp. ctU7FT1	26787	DTR	34	5	1	0	Large Terminase|Portal Protein|phage major capsid protein, HK97 family|Head Tail Connector Protein|minor tail protein	DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_281	u1355516ctg_len-26068_circular-yes_depth-21-21-18_mult-1.00 (with DTR)	Caudoviricetes sp. ctRHF23	26098	DTR	37	5	0	0	Major Capsid Protein|prohead serine protease|Portal Protein|major tail protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_282	u1145400ctg_len-27561_circular-yes_depth-39-25-1_mult-1.00 (with DTR)	Caudoviricetes sp. ctMM2AW	27591	DTR	38	8	1	0	Baseplate protein |Capsid decoration protein |minor tail protein|Head Tail Connector Protein|Major Capsid Protein|prohead serine protease|Portal protein|Large Terminase	DNA polymerase sliding clamp		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_284@C85	u1910574ctg_len-3761411_circular-yes_depth-18-18-18_mult-1.00 (with DTR)	Caudoviricetes sp. ctXNCRT	15695	None	18	5	0	0	Terminase|Phage stabilisation protein|Tail tube protein|Major Capsid Protein|Head Tail Connector protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_285	u2405149ctg_len-84952_circular-yes_depth-26-26-7_mult-1.00 (with DTR)	Crassvirales sp. ctFHYZD	84982	DTR	73	5	1	0	Structural protein |Major Capsid Protein|Portal protein|Terminase large subunit|stabilisation protein	Helicase ATPase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes;o_Crassvirales	prodigal-gv	11	NaN
ct3_DRR290133_1b_287	u2460555ctg_len-84258_circular-yes_depth-20-20-16_mult-1.00 (with DTR)	Caudoviricetes sp. ct8TM8X	84288	DTR	106	3	2	0	minor capsid component|Large Terminase|minor tail protein	Helicase ATPase|DNA polymerase sliding clamp		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_288	u828099ctg_len-30510_circular-yes_depth-22-21-14_mult-1.00 (with DTR)	Caudoviricetes sp. ctX8ADA	30540	DTR	52	5	1	0	Stabilisation protein|Major Capsid protein|Portal Protein|Large Terminase|Terminase small subunit	replisome organiser protein		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_289	u2111897ctg_len-33845_circular-yes_depth-34-11-11_mult-1.00 (with DTR)	Caudoviricetes sp. ctG64Q2	33875	DTR	58	8	1	0	tail tape measure protein |tail completion protein|type I neck protein|Head Tail Connector protein|Head Tail Connector Protein|Major Capsid Protein|Portal Protein|Large Terminase	Primosomal protein 1		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_29	u2024376ctg_len-32010_circular-yes_depth-12-12-12_mult-1.00 (with DTR)	Caudoviricetes sp. ctBESXT	32040	DTR	46	7	1	0	tail tape measure protein|major tail protein|type I neck protein|Major Capsid protein|minor capsid protein|Portal protein|Large Terminase	replisome organizer		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_290	u1809716ctg_len-39784_circular-yes_depth-37-15-5_mult-1.00 (with DTR)	Caudoviricetes sp. ctNXMWD	39814	DTR	48	5	0	0	minor tail protein |major tail protein|Major Capsid protein|Portal Protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_292	u2384742ctg_len-26661_circular-yes_depth-50-5-4_mult-1.00 (with DTR)	Caudoviricetes sp. ctZXAIA	26691	DTR	33	5	1	0	Large Terminase|Portal Protein|phage major capsid protein, HK97 family|Head Tail Connector Protein|minor tail protein	DNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_293	u2318851ctg_len-20131_circular-yes_depth-18-18-18_mult-1.00 (with DTR)	Matshushitaviridae sp. ctBGD4E	20161	DTR	42	3	1	0	Major Capsid protein|Large Terminase|Tail fiber protein 	Rep protein		-_Viruses;-_Singelaviria;k_Helvetiavirae;p_Dividoviricota;c_Laserviricetes;o_Halopanivirales;f_Matshushitaviridae	prodigal-gv	11	NaN
ct3_DRR290133_1b_294@C106	u1635376ctg_len-3322791_circular-yes_depth-18-17-14_mult-1.00 (with DTR)	unclassified virus sp. ctFPAD5	16504	None	22	3	0	0	major capsid subunit gpT|Portal Protein|Large Terminase			unclassified virus	prodigal-gv	11	NaN
ct3_DRR290133_1b_296	u2680657ctg_len-100868_circular-yes_depth-25-22-2_mult-1.00 (with DTR)	Caudoviricetes sp. ctIL07R	100898	DTR	114	6	2	0	Large Terminase|Portal Protein|Major Capsid Protein|Head Tail Connector Protein|Major capsid protein|Major capsid protein	DNA polymerase II, small subunit|DNAB Like Replicative Helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_298	u1251373ctg_len-46380_circular-yes_depth-20-19-12_mult-1.00 (with DTR)	Caudoviricetes sp. ctGWAFE	46410	DTR	67	9	2	0	phage prohead protease|Portal Protein|Large Terminase|minor tail protein|tail tube protein|Minor capsid protein|Head Tail Connector Protein|Major Capsid protein|Major Capsid Protein	Helicase ATPase|replisome organiser protein		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_299	u1542739ctg_len-31637_circular-yes_depth-25-25-2_mult-1.00 (with DTR)	Caudoviricetes sp. ctXJTXS	31667	DTR	47	6	0	0	Terminase small subunit|Terminase large subunit|Portal protein|Major Capsid protein|head to tail adaptor|Tail fiber protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_3@C326	u449672ctg_len-5860118_circular-yes_depth-33-6-3_mult-1.00 (with DTR)	Caudoviricetes sp. ctTF3C7	30031	None	23	6	0	0	tail sheath|major tail protein|major tail protein|baseplate component protein|Baseplate wedge protein|Baseplate wedge protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_30	u203523ctg_len-69005_circular-yes_depth-16-16-4_mult-1.00 (with DTR)	Caudoviricetes sp. ctFHREG	69035	DTR	87	4	1	0	Tail tube protein|Major Capsid protein|Portal protein|Large Terminase	Helicase ATPase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_300	u2130806ctg_len-25937_circular-yes_depth-29-20-1_mult-1.00 (with DTR)	Caudoviricetes sp. ct5KEOD	25967	DTR	26	2	1	0	Large Terminase|Portal Protein	Large T antigen		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_301	u413338ctg_len-58278_circular-yes_depth-20-20-12_mult-1.00 (with DTR)	Caudoviricetes sp. ctA5NC0	58308	DTR	71	5	1	0	tail tape measure protein |major tail protein|Major Capsid Protein|Portal protein|Large Terminase	Helicase ATPase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_31	u1327694ctg_len-34729_circular-yes_depth-17-17-6_mult-1.00 (with DTR)	Caudoviricetes sp. ctIZDWI	34759	DTR	40	2	0	0	Major Capsid Protein|Large Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_32	u2708410ctg_len-34432_circular-yes_depth-29-7-3_mult-1.00 (with DTR)	Caudoviricetes sp. ctN9DWF	34462	DTR	50	12	0	0	Portal protein|prohead serine protease|Major Capsid Protein|Head Tail Connector Protein|Head Tail Connector protein|tail component|tail component|major tail protein|tail tape measure protein |Structural protein |Large Terminase|Small Terminase			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_33	u1302031ctg_len-53715_circular-yes_depth-24-13-4_mult-1.10 (with DTR)	Caudoviricetes sp. ct26DGJ	53745	DTR	70	10	2	0	phage major capsid protein, HK97 family|Head Tail Connector Protein|minor tail protein|Large Terminase|Portal Protein|phage major capsid protein, HK97 family|Head Tail Connector Protein|minor tail protein|Large Terminase|Portal Protein	DNA helicase|dsDNA helicase		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_34	u2356247ctg_len-33664_circular-yes_depth-25-8-7_mult-1.00 (with DTR)	Caudoviricetes sp. ctRFBLV	33694	DTR	57	8	1	0	tail tape measure protein |tail completion protein|type I neck protein|Head Tail Connector protein|Head Tail Connector Protein|Major Capsid Protein|Portal Protein|Large Terminase	Primosomal protein 1		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_35	u2704862ctg_len-34629_circular-yes_depth-29-6-3_mult-1.00 (with DTR)	Caudoviricetes sp. ctWMZTF	34659	DTR	59	8	1	0	Large Terminase|Large Terminase|Portal Protein|Major Capsid Protein|Head Tail Connector Protein|Head Tail Connector protein|tail completion protein|tail tape measure protein 	Primosomal protein 1		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_37	u1350453ctg_len-27394_circular-yes_depth-27-11-1_mult-1.00 (with DTR)	Caudoviricetes sp. ctD0WF5	27424	DTR	38	9	1	0	Baseplate protein |Capsid decoration protein |minor tail protein|tail component|Head Tail Connector Protein|Major Capsid Protein|prohead serine protease|Portal protein|Large Terminase	DNA polymerase sliding clamp		-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_38@C138	u882249ctg_len-2478878_circular-yes_depth-22-8-2_mult-1.00 (with DTR)	Caudoviricetes sp. ctLDFGN	42789	None	50	3	0	0	major capsid subunit gpT|Large Terminase|Portal Protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_39	u2566787ctg_len-46947_circular-yes_depth-24-7-2_mult-1.00 (with DTR)	Caudoviricetes sp. ct6KH3E	46977	DTR	55	2	0	0	Large Terminase|Major Capsid Protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
ct3_DRR290133_1b_4@C107	u262011ctg_len-3211958_circular-yes_depth-16-16-15_mult-1.00 (with DTR)	Matshushitaviridae sp. ctM9ER1	22443	None	46	3	1	0	Tail fiber protein |Major Capsid protein|Large Terminase	Rep protein		-_Viruses;-_Singelaviria;k_Helvetiavirae;p_Dividoviricota;c_Laserviricetes;o_Halopanivirales;f_Matshushitaviridae	prodigal-gv	11	NaN
ct3_DRR290133_1b_4@C133	u262011ctg_len-3211958_circular-yes_depth-16-16-15_mult-1.00 (with DTR)	Matshushitaviridae sp. ct5WWQX	23903	None	49	3	1	0	Tail fiber protein |Major Capsid protein|Large Terminase	Rep protein		-_Viruses;-_Singelaviria;k_Helvetiavirae;p_Dividoviricota;c_Laserviricetes;o_Halopanivirales;f_Matshushitaviridae	prodigal-gv	11	NaN
ct3_DRR290133_1b_40	u936374ctg_len-29410_circular-yes_depth-12-12-10_mult-1.00 (with DTR)	Caudoviricetes sp. ctI01XF	29440	DTR	40	6	0	0	Tail protein |Large Terminase|Portal protein|Major Capsid protein|Virion morphogenesis family|Tail tube protein			-_Viruses;-_Duplodnaviria;k_Heunggongvirae;p_Uroviricota;c_Caudoviricetes	prodigal-gv	11	NaN
