contig	gene_start	gene_stop	gene_name	gene_orient	contig_length	dtr_seq	evidence_acession	evidence_description	Evidence_source	vscore_category	chunk_name	chunk_length	chunk_start	chunk_stop
ct3_18_vina_1a_9	4929	5387	ct3_18_vina_1a_9_11	-	10594		CDD:PHA02564	virion-protein	hallmark_hmm	common_virus	NaN		0	10594
ct3_18_vina_1a_9	5326	5520	ct3_18_vina_1a_9_12	-	10594			hypothetical protein		hypothetical_protein	NaN		0	10594
ct3_18_vina_1a_9	5522	6229	ct3_18_vina_1a_9_13	-	10594			hypothetical protein		hypothetical_protein	NaN		0	10594
ct3_18_vina_1a_9	6229	6771	ct3_18_vina_1a_9_14	-	10594			hypothetical protein		hypothetical_protein	NaN		0	10594
ct3_18_vina_1a_9	6771	7220	ct3_18_vina_1a_9_15	-	10594			hypothetical protein		hypothetical_protein	NaN		0	10594
ct3_18_vina_1a_9	7223	7600	ct3_18_vina_1a_9_16	-	10594			hypothetical protein		hypothetical_protein	NaN		0	10594
ct3_18_vina_1a_9	7581	7787	ct3_18_vina_1a_9_17	-	10594			hypothetical protein		hypothetical_protein	NaN		0	10594
ct3_18_vina_1a_9	7799	8047	ct3_18_vina_1a_9_18	-	10594			hypothetical protein		hypothetical_protein	NaN		0	10594
ct3_18_vina_1a_9	8061	8858	ct3_18_vina_1a_9_19	-	10594		PDB:2W0C_J	Major-Capsid-protein	hallmark_hmm	common_virus	NaN		0	10594
ct3_18_vina_1a_9	9162	9836	ct3_18_vina_1a_9_20	-	10594		PDB:4KFU_C	Genome-packaging-NTPase	common_virus_hmm	common_virus	NaN		0	10594
ct3_18_vina_1a_9	9820	10317	ct3_18_vina_1a_9_21	-	10594			hypothetical protein		hypothetical_protein	NaN		0	10594
ct3_18_vina_1a_9	10310	10594	ct3_18_vina_1a_9_22	-	10594			hypothetical protein		hypothetical_protein	NaN		0	10594
